category_pair,f1,total_count,cc,un,size,run_id
Möbel & Wohnen | Möbel & Wohnen,0.13793103448275862,634,80cc20rnd,000un,small,1
Bürobedarf | Lebensmittel & Getränke,0.0,2,80cc20rnd,050un,large,2
Bürobedarf | Kosmetik & Drogerie,0.0,2,80cc20rnd,050un,large,2
Bürobedarf | Spielzeug & Baby,0.0,2,80cc20rnd,050un,large,2
Haustier & Tierbedarf | Sport & Freizeit,0.0,2,80cc20rnd,050un,large,2
"Bücher, Filme & Musik | Elektronik & Computer",0.0,2,80cc20rnd,050un,large,2
Gesundheit & Pflege | Haustier & Tierbedarf,1.0,2,80cc20rnd,050un,large,2
Bürobedarf | Gesundheit & Pflege,0.0,1,80cc20rnd,050un,large,2
Haustier & Tierbedarf | Spielzeug & Baby,0.0,1,80cc20rnd,050un,large,2
"Bücher, Filme & Musik | Kosmetik & Drogerie",0.0,1,80cc20rnd,050un,large,2
"Bücher, Filme & Musik | Sport & Freizeit",0.0,1,80cc20rnd,050un,large,2
Haustier & Tierbedarf | Möbel & Wohnen,0.0,1,80cc20rnd,050un,large,2
Möbel & Wohnen | Möbel & Wohnen,0.6690909090909091,847,80cc20rnd,050un,large,0
Kleidung & Accessoires | Kleidung & Accessoires,0.5318352059925093,828,80cc20rnd,050un,large,0
Kleidung & Accessoires | Möbel & Wohnen,0.2222222222222222,350,80cc20rnd,050un,large,0
Elektronik & Computer | Möbel & Wohnen,0.7916666666666666,241,80cc20rnd,050un,large,0
Kleidung & Accessoires | Sport & Freizeit,0.6857142857142857,192,80cc20rnd,050un,large,0
Möbel & Wohnen | Werkzeug & Baumarkt,0.7333333333333333,160,80cc20rnd,050un,large,0
Sport & Freizeit | Sport & Freizeit,0.4666666666666667,153,80cc20rnd,050un,large,0
Elektronik & Computer | Elektronik & Computer,0.84375,144,80cc20rnd,050un,large,0
Werkzeug & Baumarkt | Werkzeug & Baumarkt,0.7636363636363637,137,80cc20rnd,050un,large,0
Elektronik & Computer | Kleidung & Accessoires,0.7692307692307693,125,80cc20rnd,050un,large,0
Möbel & Wohnen | Sport & Freizeit,0.5714285714285714,106,80cc20rnd,050un,large,0
Spielzeug & Baby | Spielzeug & Baby,0.85,73,80cc20rnd,050un,large,0
Kleidung & Accessoires | Werkzeug & Baumarkt,0.0,70,80cc20rnd,050un,large,0
Elektronik & Computer | Sport & Freizeit,0.6666666666666666,62,80cc20rnd,050un,large,0
Kosmetik & Drogerie | Kosmetik & Drogerie,0.631578947368421,60,80cc20rnd,050un,large,0
Kleidung & Accessoires | Spielzeug & Baby,0.0,58,80cc20rnd,050un,large,0
Möbel & Wohnen | Spielzeug & Baby,0.7272727272727273,58,80cc20rnd,050un,large,0
Auto & Motorrad | Auto & Motorrad,0.6,55,80cc20rnd,050un,large,0
Kosmetik & Drogerie | Möbel & Wohnen,0.8,48,80cc20rnd,050un,large,0
Auto & Motorrad | Kleidung & Accessoires,0.0,47,80cc20rnd,050un,large,0
Elektronik & Computer | Werkzeug & Baumarkt,0.0,46,80cc20rnd,050un,large,0
Kleidung & Accessoires | Kosmetik & Drogerie,0.0,46,80cc20rnd,050un,large,0
Auto & Motorrad | Möbel & Wohnen,0.0,44,80cc20rnd,050un,large,0
Auto & Motorrad | Sport & Freizeit,0.46153846153846156,38,80cc20rnd,050un,large,0
Gesundheit & Pflege | Möbel & Wohnen,1.0,34,80cc20rnd,050un,large,0
Bürobedarf | Möbel & Wohnen,1.0,32,80cc20rnd,050un,large,0
Gesundheit & Pflege | Kleidung & Accessoires,1.0,31,80cc20rnd,050un,large,0
Auto & Motorrad | Elektronik & Computer,0.2222222222222222,23,80cc20rnd,050un,large,0
Gesundheit & Pflege | Kosmetik & Drogerie,0.7272727272727273,22,80cc20rnd,050un,large,0
Sport & Freizeit | Werkzeug & Baumarkt,1.0,22,80cc20rnd,050un,large,0
Elektronik & Computer | Spielzeug & Baby,0.0,21,80cc20rnd,050un,large,0
Bürobedarf | Werkzeug & Baumarkt,1.0,20,80cc20rnd,050un,large,0
Elektronik & Computer | Kosmetik & Drogerie,0.0,18,80cc20rnd,050un,large,0
Elektronik & Computer | Gesundheit & Pflege,0.0,18,80cc20rnd,050un,large,0
Gesundheit & Pflege | Gesundheit & Pflege,0.6666666666666666,17,80cc20rnd,050un,large,0
Elektronik & Computer | Lebensmittel & Getränke,1.0,14,80cc20rnd,050un,large,0
Lebensmittel & Getränke | Möbel & Wohnen,1.0,14,80cc20rnd,050un,large,0
Bürobedarf | Kleidung & Accessoires,1.0,14,80cc20rnd,050un,large,0
Spielzeug & Baby | Sport & Freizeit,0.0,13,80cc20rnd,050un,large,0
Gesundheit & Pflege | Werkzeug & Baumarkt,0.0,12,80cc20rnd,050un,large,0
Kosmetik & Drogerie | Werkzeug & Baumarkt,0.0,10,80cc20rnd,050un,large,0
Spielzeug & Baby | Werkzeug & Baumarkt,0.0,10,80cc20rnd,050un,large,0
Bürobedarf | Elektronik & Computer,1.0,9,80cc20rnd,050un,large,0
Lebensmittel & Getränke | Sport & Freizeit,0.2857142857142857,9,80cc20rnd,050un,large,0
Bürobedarf | Bürobedarf,0.6666666666666666,9,80cc20rnd,050un,large,0
Kosmetik & Drogerie | Sport & Freizeit,1.0,8,80cc20rnd,050un,large,0
"Bücher, Filme & Musik | Spielzeug & Baby",1.0,8,80cc20rnd,050un,large,0
Kleidung & Accessoires | Lebensmittel & Getränke,0.0,7,80cc20rnd,050un,large,0
Gesundheit & Pflege | Spielzeug & Baby,1.0,7,80cc20rnd,050un,large,0
Lebensmittel & Getränke | Lebensmittel & Getränke,0.0,7,80cc20rnd,050un,large,0
Kosmetik & Drogerie | Spielzeug & Baby,0.0,6,80cc20rnd,050un,large,0
Auto & Motorrad | Spielzeug & Baby,0.0,6,80cc20rnd,050un,large,0
"Bücher, Filme & Musik | Möbel & Wohnen",1.0,6,80cc20rnd,050un,large,0
Gesundheit & Pflege | Sport & Freizeit,0.0,5,80cc20rnd,050un,large,0
Auto & Motorrad | Gesundheit & Pflege,0.0,4,80cc20rnd,050un,large,0
Auto & Motorrad | Werkzeug & Baumarkt,0.0,4,80cc20rnd,050un,large,0
Gesundheit & Pflege | Lebensmittel & Getränke,0.4,4,80cc20rnd,050un,large,0
Auto & Motorrad | Kosmetik & Drogerie,0.0,3,80cc20rnd,050un,large,0
"Bücher, Filme & Musik | Kleidung & Accessoires",0.0,3,80cc20rnd,050un,large,0
Auto & Motorrad | Lebensmittel & Getränke,0.0,3,80cc20rnd,050un,large,0
Lebensmittel & Getränke | Werkzeug & Baumarkt,0.0,3,80cc20rnd,050un,large,0
Lebensmittel & Getränke | Spielzeug & Baby,0.0,3,80cc20rnd,050un,large,0
Auto & Motorrad | Bürobedarf,0.0,2,80cc20rnd,050un,large,0
Bürobedarf | Sport & Freizeit,0.0,2,80cc20rnd,050un,large,0
Kosmetik & Drogerie | Lebensmittel & Getränke,0.6666666666666666,2,80cc20rnd,050un,large,0
Bürobedarf | Lebensmittel & Getränke,0.0,2,80cc20rnd,050un,large,0
Bürobedarf | Kosmetik & Drogerie,0.0,2,80cc20rnd,050un,large,0
Bürobedarf | Spielzeug & Baby,0.0,2,80cc20rnd,050un,large,0
Haustier & Tierbedarf | Sport & Freizeit,0.0,2,80cc20rnd,050un,large,0
"Bücher, Filme & Musik | Elektronik & Computer",0.0,2,80cc20rnd,050un,large,0
Gesundheit & Pflege | Haustier & Tierbedarf,1.0,2,80cc20rnd,050un,large,0
Bürobedarf | Gesundheit & Pflege,0.0,1,80cc20rnd,050un,large,0
Haustier & Tierbedarf | Spielzeug & Baby,0.0,1,80cc20rnd,050un,large,0
"Bücher, Filme & Musik | Kosmetik & Drogerie",0.0,1,80cc20rnd,050un,large,0
"Bücher, Filme & Musik | Sport & Freizeit",0.0,1,80cc20rnd,050un,large,0
Haustier & Tierbedarf | Möbel & Wohnen,0.0,1,80cc20rnd,050un,large,0
Möbel & Wohnen | Möbel & Wohnen,0.5546218487394958,1014,80cc20rnd,100un,large,1
Kleidung & Accessoires | Kleidung & Accessoires,0.4781144781144781,844,80cc20rnd,100un,large,1
Kleidung & Accessoires | Möbel & Wohnen,0.6153846153846154,382,80cc20rnd,100un,large,1
Kleidung & Accessoires | Sport & Freizeit,0.52,177,80cc20rnd,100un,large,1
Werkzeug & Baumarkt | Werkzeug & Baumarkt,0.5538461538461539,170,80cc20rnd,100un,large,1
Möbel & Wohnen | Werkzeug & Baumarkt,0.6206896551724138,155,80cc20rnd,100un,large,1
Kosmetik & Drogerie | Kosmetik & Drogerie,0.5806451612903226,151,80cc20rnd,100un,large,1
Elektronik & Computer | Möbel & Wohnen,0.8461538461538461,114,80cc20rnd,100un,large,1
Elektronik & Computer | Kleidung & Accessoires,0.5263157894736842,105,80cc20rnd,100un,large,1
Kosmetik & Drogerie | Möbel & Wohnen,0.75,101,80cc20rnd,100un,large,1
Kleidung & Accessoires | Kosmetik & Drogerie,0.0,96,80cc20rnd,100un,large,1
Sport & Freizeit | Sport & Freizeit,0.46511627906976744,91,80cc20rnd,100un,large,1
Kleidung & Accessoires | Werkzeug & Baumarkt,0.0,84,80cc20rnd,100un,large,1
Spielzeug & Baby | Spielzeug & Baby,0.7272727272727273,73,80cc20rnd,100un,large,1
Möbel & Wohnen | Sport & Freizeit,0.0,62,80cc20rnd,100un,large,1
Elektronik & Computer | Elektronik & Computer,0.7142857142857143,60,80cc20rnd,100un,large,1
Kleidung & Accessoires | Spielzeug & Baby,0.2222222222222222,60,80cc20rnd,100un,large,1
Gesundheit & Pflege | Gesundheit & Pflege,0.6956521739130435,56,80cc20rnd,100un,large,1
Auto & Motorrad | Auto & Motorrad,0.46153846153846156,53,80cc20rnd,100un,large,1
Gesundheit & Pflege | Kleidung & Accessoires,0.6666666666666666,52,80cc20rnd,100un,large,1
Gesundheit & Pflege | Möbel & Wohnen,0.0,51,80cc20rnd,100un,large,1
Möbel & Wohnen | Spielzeug & Baby,1.0,42,80cc20rnd,100un,large,1
Gesundheit & Pflege | Kosmetik & Drogerie,0.7142857142857143,41,80cc20rnd,100un,large,1
Auto & Motorrad | Kleidung & Accessoires,0.0,39,80cc20rnd,100un,large,1
Elektronik & Computer | Sport & Freizeit,0.7142857142857143,37,80cc20rnd,100un,large,1
Elektronik & Computer | Werkzeug & Baumarkt,0.6666666666666666,31,80cc20rnd,100un,large,1
Kosmetik & Drogerie | Werkzeug & Baumarkt,0.0,27,80cc20rnd,100un,large,1
Auto & Motorrad | Möbel & Wohnen,0.0,25,80cc20rnd,100un,large,1
Sport & Freizeit | Werkzeug & Baumarkt,0.3333333333333333,23,80cc20rnd,100un,large,1
Gesundheit & Pflege | Werkzeug & Baumarkt,0.0,20,80cc20rnd,100un,large,1
Elektronik & Computer | Kosmetik & Drogerie,0.0,20,80cc20rnd,100un,large,1
Auto & Motorrad | Sport & Freizeit,0.5,17,80cc20rnd,100un,large,1
Auto & Motorrad | Elektronik & Computer,0.0,14,80cc20rnd,100un,large,1
Spielzeug & Baby | Werkzeug & Baumarkt,0.0,12,80cc20rnd,100un,large,1
Elektronik & Computer | Spielzeug & Baby,0.0,12,80cc20rnd,100un,large,1
Spielzeug & Baby | Sport & Freizeit,0.0,12,80cc20rnd,100un,large,1
Gesundheit & Pflege | Sport & Freizeit,0.0,11,80cc20rnd,100un,large,1
Bürobedarf | Möbel & Wohnen,1.0,10,80cc20rnd,100un,large,1
Auto & Motorrad | Kosmetik & Drogerie,0.0,10,80cc20rnd,100un,large,1
Elektronik & Computer | Gesundheit & Pflege,0.0,9,80cc20rnd,100un,large,1
Kosmetik & Drogerie | Sport & Freizeit,0.6666666666666666,9,80cc20rnd,100un,large,1
Auto & Motorrad | Gesundheit & Pflege,0.0,8,80cc20rnd,100un,large,1
Kosmetik & Drogerie | Spielzeug & Baby,0.0,8,80cc20rnd,100un,large,1
Lebensmittel & Getränke | Möbel & Wohnen,1.0,8,80cc20rnd,100un,large,1
Lebensmittel & Getränke | Sport & Freizeit,0.0,7,80cc20rnd,100un,large,1
Auto & Motorrad | Werkzeug & Baumarkt,0.0,7,80cc20rnd,100un,large,1
Bürobedarf | Kleidung & Accessoires,0.0,6,80cc20rnd,100un,large,1
Bürobedarf | Elektronik & Computer,0.6666666666666666,6,80cc20rnd,100un,large,1
Gesundheit & Pflege | Spielzeug & Baby,0.0,6,80cc20rnd,100un,large,1
Gesundheit & Pflege | Lebensmittel & Getränke,0.5,5,80cc20rnd,100un,large,1
Auto & Motorrad | Spielzeug & Baby,0.0,5,80cc20rnd,100un,large,1
"Bücher, Filme & Musik | Kleidung & Accessoires",1.0,3,80cc20rnd,100un,large,1
Bürobedarf | Werkzeug & Baumarkt,0.0,3,80cc20rnd,100un,large,1
Lebensmittel & Getränke | Lebensmittel & Getränke,0.0,3,80cc20rnd,100un,large,1
Kleidung & Accessoires | Lebensmittel & Getränke,0.0,2,80cc20rnd,100un,large,1
Bürobedarf | Kosmetik & Drogerie,0.0,2,80cc20rnd,100un,large,1
Auto & Motorrad | Bürobedarf,0.0,2,80cc20rnd,100un,large,1
Bürobedarf | Bürobedarf,1.0,2,80cc20rnd,100un,large,1
Kosmetik & Drogerie | Lebensmittel & Getränke,0.6666666666666666,2,80cc20rnd,100un,large,1
"Bücher, Filme & Musik | Möbel & Wohnen",0.0,1,80cc20rnd,100un,large,1
Bürobedarf | Spielzeug & Baby,0.0,1,80cc20rnd,100un,large,1
Bürobedarf | Gesundheit & Pflege,0.0,1,80cc20rnd,100un,large,1
"Bücher, Filme & Musik | Gesundheit & Pflege",0.0,1,80cc20rnd,100un,large,1
Lebensmittel & Getränke | Werkzeug & Baumarkt,0.0,1,80cc20rnd,100un,large,1
Lebensmittel & Getränke | Spielzeug & Baby,0.0,1,80cc20rnd,100un,large,1
Möbel & Wohnen | Möbel & Wohnen,0.5352112676056338,1014,80cc20rnd,100un,large,2
Kleidung & Accessoires | Kleidung & Accessoires,0.5403225806451613,844,80cc20rnd,100un,large,2
Kleidung & Accessoires | Möbel & Wohnen,0.47058823529411764,382,80cc20rnd,100un,large,2
Kleidung & Accessoires | Sport & Freizeit,0.5531914893617021,177,80cc20rnd,100un,large,2
Werkzeug & Baumarkt | Werkzeug & Baumarkt,0.5070422535211268,170,80cc20rnd,100un,large,2
Möbel & Wohnen | Werkzeug & Baumarkt,0.5,155,80cc20rnd,100un,large,2
Kosmetik & Drogerie | Kosmetik & Drogerie,0.5230769230769231,151,80cc20rnd,100un,large,2
Elektronik & Computer | Möbel & Wohnen,0.88,114,80cc20rnd,100un,large,2
Elektronik & Computer | Kleidung & Accessoires,0.5555555555555556,105,80cc20rnd,100un,large,2
Kosmetik & Drogerie | Möbel & Wohnen,0.75,101,80cc20rnd,100un,large,2
Kleidung & Accessoires | Kosmetik & Drogerie,0.0,96,80cc20rnd,100un,large,2
Sport & Freizeit | Sport & Freizeit,0.4090909090909091,91,80cc20rnd,100un,large,2
Kleidung & Accessoires | Werkzeug & Baumarkt,0.0,84,80cc20rnd,100un,large,2
Spielzeug & Baby | Spielzeug & Baby,0.6486486486486487,73,80cc20rnd,100un,large,2
Möbel & Wohnen | Sport & Freizeit,0.0,62,80cc20rnd,100un,large,2
Elektronik & Computer | Elektronik & Computer,0.6923076923076923,60,80cc20rnd,100un,large,2
Kleidung & Accessoires | Spielzeug & Baby,0.2857142857142857,60,80cc20rnd,100un,large,2
Gesundheit & Pflege | Gesundheit & Pflege,0.7272727272727273,56,80cc20rnd,100un,large,2
Auto & Motorrad | Auto & Motorrad,0.6923076923076923,53,80cc20rnd,100un,large,2
Gesundheit & Pflege | Kleidung & Accessoires,0.5,52,80cc20rnd,100un,large,2
Gesundheit & Pflege | Möbel & Wohnen,0.0,51,80cc20rnd,100un,large,2
Möbel & Wohnen | Spielzeug & Baby,0.8571428571428571,42,80cc20rnd,100un,large,2
Gesundheit & Pflege | Kosmetik & Drogerie,0.42857142857142855,41,80cc20rnd,100un,large,2
Auto & Motorrad | Kleidung & Accessoires,0.0,39,80cc20rnd,100un,large,2
Elektronik & Computer | Sport & Freizeit,0.7142857142857143,37,80cc20rnd,100un,large,2
Elektronik & Computer | Werkzeug & Baumarkt,0.6666666666666666,31,80cc20rnd,100un,large,2
Kosmetik & Drogerie | Werkzeug & Baumarkt,0.0,27,80cc20rnd,100un,large,2
Auto & Motorrad | Möbel & Wohnen,0.0,25,80cc20rnd,100un,large,2
Sport & Freizeit | Werkzeug & Baumarkt,0.3333333333333333,23,80cc20rnd,100un,large,2
Gesundheit & Pflege | Werkzeug & Baumarkt,0.0,20,80cc20rnd,100un,large,2
Elektronik & Computer | Kosmetik & Drogerie,0.0,20,80cc20rnd,100un,large,2
Auto & Motorrad | Sport & Freizeit,0.5,17,80cc20rnd,100un,large,2
Auto & Motorrad | Elektronik & Computer,0.5,14,80cc20rnd,100un,large,2
Spielzeug & Baby | Werkzeug & Baumarkt,0.0,12,80cc20rnd,100un,large,2
Elektronik & Computer | Spielzeug & Baby,0.0,12,80cc20rnd,100un,large,2
Spielzeug & Baby | Sport & Freizeit,0.0,12,80cc20rnd,100un,large,2
Gesundheit & Pflege | Sport & Freizeit,0.0,11,80cc20rnd,100un,large,2
Bürobedarf | Möbel & Wohnen,1.0,10,80cc20rnd,100un,large,2
Auto & Motorrad | Kosmetik & Drogerie,0.0,10,80cc20rnd,100un,large,2
Elektronik & Computer | Gesundheit & Pflege,0.0,9,80cc20rnd,100un,large,2
Kosmetik & Drogerie | Sport & Freizeit,0.6666666666666666,9,80cc20rnd,100un,large,2
Auto & Motorrad | Gesundheit & Pflege,0.0,8,80cc20rnd,100un,large,2
Kosmetik & Drogerie | Spielzeug & Baby,0.0,8,80cc20rnd,100un,large,2
Lebensmittel & Getränke | Möbel & Wohnen,1.0,8,80cc20rnd,100un,large,2
Lebensmittel & Getränke | Sport & Freizeit,0.0,7,80cc20rnd,100un,large,2
Auto & Motorrad | Werkzeug & Baumarkt,0.0,7,80cc20rnd,100un,large,2
Bürobedarf | Kleidung & Accessoires,0.0,6,80cc20rnd,100un,large,2
Bürobedarf | Elektronik & Computer,0.6666666666666666,6,80cc20rnd,100un,large,2
Gesundheit & Pflege | Spielzeug & Baby,0.0,6,80cc20rnd,100un,large,2
Gesundheit & Pflege | Lebensmittel & Getränke,0.5,5,80cc20rnd,100un,large,2
Auto & Motorrad | Spielzeug & Baby,0.0,5,80cc20rnd,100un,large,2
"Bücher, Filme & Musik | Kleidung & Accessoires",1.0,3,80cc20rnd,100un,large,2
Bürobedarf | Werkzeug & Baumarkt,0.0,3,80cc20rnd,100un,large,2
Lebensmittel & Getränke | Lebensmittel & Getränke,0.0,3,80cc20rnd,100un,large,2
Kleidung & Accessoires | Lebensmittel & Getränke,0.0,2,80cc20rnd,100un,large,2
Bürobedarf | Kosmetik & Drogerie,0.0,2,80cc20rnd,100un,large,2
Auto & Motorrad | Bürobedarf,0.0,2,80cc20rnd,100un,large,2
Bürobedarf | Bürobedarf,1.0,2,80cc20rnd,100un,large,2
Kosmetik & Drogerie | Lebensmittel & Getränke,0.6666666666666666,2,80cc20rnd,100un,large,2
"Bücher, Filme & Musik | Möbel & Wohnen",0.0,1,80cc20rnd,100un,large,2
Bürobedarf | Spielzeug & Baby,0.0,1,80cc20rnd,100un,large,2
Bürobedarf | Gesundheit & Pflege,0.0,1,80cc20rnd,100un,large,2
"Bücher, Filme & Musik | Gesundheit & Pflege",0.0,1,80cc20rnd,100un,large,2
Lebensmittel & Getränke | Werkzeug & Baumarkt,0.0,1,80cc20rnd,100un,large,2
Lebensmittel & Getränke | Spielzeug & Baby,0.0,1,80cc20rnd,100un,large,2
Möbel & Wohnen | Möbel & Wohnen,0.5038961038961038,1014,80cc20rnd,100un,large,0
Kleidung & Accessoires | Kleidung & Accessoires,0.48344370860927155,844,80cc20rnd,100un,large,0
Kleidung & Accessoires | Möbel & Wohnen,0.5714285714285714,382,80cc20rnd,100un,large,0
Kleidung & Accessoires | Sport & Freizeit,0.5490196078431373,177,80cc20rnd,100un,large,0
Werkzeug & Baumarkt | Werkzeug & Baumarkt,0.5373134328358209,170,80cc20rnd,100un,large,0
Möbel & Wohnen | Werkzeug & Baumarkt,0.6,155,80cc20rnd,100un,large,0
Kosmetik & Drogerie | Kosmetik & Drogerie,0.547945205479452,151,80cc20rnd,100un,large,0
Elektronik & Computer | Möbel & Wohnen,0.8148148148148148,114,80cc20rnd,100un,large,0
Elektronik & Computer | Kleidung & Accessoires,0.5263157894736842,105,80cc20rnd,100un,large,0
Kosmetik & Drogerie | Möbel & Wohnen,0.8,101,80cc20rnd,100un,large,0
Kleidung & Accessoires | Kosmetik & Drogerie,0.0,96,80cc20rnd,100un,large,0
Sport & Freizeit | Sport & Freizeit,0.42857142857142855,91,80cc20rnd,100un,large,0
Kleidung & Accessoires | Werkzeug & Baumarkt,0.0,84,80cc20rnd,100un,large,0
Spielzeug & Baby | Spielzeug & Baby,0.6842105263157895,73,80cc20rnd,100un,large,0
Möbel & Wohnen | Sport & Freizeit,0.0,62,80cc20rnd,100un,large,0
Elektronik & Computer | Elektronik & Computer,0.6428571428571429,60,80cc20rnd,100un,large,0
Kleidung & Accessoires | Spielzeug & Baby,0.15384615384615385,60,80cc20rnd,100un,large,0
Gesundheit & Pflege | Gesundheit & Pflege,0.6666666666666666,56,80cc20rnd,100un,large,0
Auto & Motorrad | Auto & Motorrad,0.4186046511627907,53,80cc20rnd,100un,large,0
Gesundheit & Pflege | Kleidung & Accessoires,0.5,52,80cc20rnd,100un,large,0
Gesundheit & Pflege | Möbel & Wohnen,0.0,51,80cc20rnd,100un,large,0
Möbel & Wohnen | Spielzeug & Baby,1.0,42,80cc20rnd,100un,large,0
Gesundheit & Pflege | Kosmetik & Drogerie,0.5555555555555556,41,80cc20rnd,100un,large,0
Auto & Motorrad | Kleidung & Accessoires,0.0,39,80cc20rnd,100un,large,0
Elektronik & Computer | Sport & Freizeit,0.7142857142857143,37,80cc20rnd,100un,large,0
Elektronik & Computer | Werkzeug & Baumarkt,0.5,31,80cc20rnd,100un,large,0
Kosmetik & Drogerie | Werkzeug & Baumarkt,0.0,27,80cc20rnd,100un,large,0
Auto & Motorrad | Möbel & Wohnen,0.0,25,80cc20rnd,100un,large,0
Sport & Freizeit | Werkzeug & Baumarkt,0.3333333333333333,23,80cc20rnd,100un,large,0
Gesundheit & Pflege | Werkzeug & Baumarkt,0.0,20,80cc20rnd,100un,large,0
Elektronik & Computer | Kosmetik & Drogerie,0.0,20,80cc20rnd,100un,large,0
Auto & Motorrad | Sport & Freizeit,0.5,17,80cc20rnd,100un,large,0
Auto & Motorrad | Elektronik & Computer,0.5,14,80cc20rnd,100un,large,0
Spielzeug & Baby | Werkzeug & Baumarkt,0.0,12,80cc20rnd,100un,large,0
Elektronik & Computer | Spielzeug & Baby,0.0,12,80cc20rnd,100un,large,0
Spielzeug & Baby | Sport & Freizeit,0.0,12,80cc20rnd,100un,large,0
Gesundheit & Pflege | Sport & Freizeit,0.0,11,80cc20rnd,100un,large,0
Bürobedarf | Möbel & Wohnen,1.0,10,80cc20rnd,100un,large,0
Auto & Motorrad | Kosmetik & Drogerie,0.0,10,80cc20rnd,100un,large,0
Elektronik & Computer | Gesundheit & Pflege,0.0,9,80cc20rnd,100un,large,0
Kosmetik & Drogerie | Sport & Freizeit,0.6666666666666666,9,80cc20rnd,100un,large,0
Auto & Motorrad | Gesundheit & Pflege,0.0,8,80cc20rnd,100un,large,0
Kosmetik & Drogerie | Spielzeug & Baby,0.0,8,80cc20rnd,100un,large,0
Lebensmittel & Getränke | Möbel & Wohnen,1.0,8,80cc20rnd,100un,large,0
Lebensmittel & Getränke | Sport & Freizeit,0.0,7,80cc20rnd,100un,large,0
Auto & Motorrad | Werkzeug & Baumarkt,0.0,7,80cc20rnd,100un,large,0
Bürobedarf | Kleidung & Accessoires,0.0,6,80cc20rnd,100un,large,0
Bürobedarf | Elektronik & Computer,0.6666666666666666,6,80cc20rnd,100un,large,0
Gesundheit & Pflege | Spielzeug & Baby,0.0,6,80cc20rnd,100un,large,0
Gesundheit & Pflege | Lebensmittel & Getränke,0.5,5,80cc20rnd,100un,large,0
Auto & Motorrad | Spielzeug & Baby,0.0,5,80cc20rnd,100un,large,0
"Bücher, Filme & Musik | Kleidung & Accessoires",1.0,3,80cc20rnd,100un,large,0
Bürobedarf | Werkzeug & Baumarkt,0.0,3,80cc20rnd,100un,large,0
Lebensmittel & Getränke | Lebensmittel & Getränke,0.0,3,80cc20rnd,100un,large,0
Kleidung & Accessoires | Lebensmittel & Getränke,0.0,2,80cc20rnd,100un,large,0
Bürobedarf | Kosmetik & Drogerie,0.0,2,80cc20rnd,100un,large,0
Auto & Motorrad | Bürobedarf,0.0,2,80cc20rnd,100un,large,0
Bürobedarf | Bürobedarf,1.0,2,80cc20rnd,100un,large,0
Kosmetik & Drogerie | Lebensmittel & Getränke,0.6666666666666666,2,80cc20rnd,100un,large,0
"Bücher, Filme & Musik | Möbel & Wohnen",0.0,1,80cc20rnd,100un,large,0
Bürobedarf | Spielzeug & Baby,0.0,1,80cc20rnd,100un,large,0
Bürobedarf | Gesundheit & Pflege,0.0,1,80cc20rnd,100un,large,0
"Bücher, Filme & Musik | Gesundheit & Pflege",0.0,1,80cc20rnd,100un,large,0
Lebensmittel & Getränke | Werkzeug & Baumarkt,0.0,1,80cc20rnd,100un,large,0
Lebensmittel & Getränke | Spielzeug & Baby,0.0,1,80cc20rnd,100un,large,0
Kleidung & Accessoires | Kleidung & Accessoires,0.5739910313901345,894,20cc80rnd,050un,medium,1
Möbel & Wohnen | Möbel & Wohnen,0.6044444444444445,529,20cc80rnd,050un,medium,1
Kleidung & Accessoires | Möbel & Wohnen,1.0,339,20cc80rnd,050un,medium,1
Elektronik & Computer | Kleidung & Accessoires,1.0,240,20cc80rnd,050un,medium,1
Elektronik & Computer | Möbel & Wohnen,0.9655172413793104,207,20cc80rnd,050un,medium,1
Elektronik & Computer | Elektronik & Computer,0.9052631578947369,191,20cc80rnd,050un,medium,1
Kleidung & Accessoires | Sport & Freizeit,0.5806451612903226,184,20cc80rnd,050un,medium,1
Werkzeug & Baumarkt | Werkzeug & Baumarkt,0.8571428571428571,161,20cc80rnd,050un,medium,1
Möbel & Wohnen | Werkzeug & Baumarkt,0.5833333333333334,137,20cc80rnd,050un,medium,1
Kleidung & Accessoires | Werkzeug & Baumarkt,0.6666666666666666,126,20cc80rnd,050un,medium,1
Auto & Motorrad | Auto & Motorrad,0.6666666666666666,108,20cc80rnd,050un,medium,1
Kleidung & Accessoires | Kosmetik & Drogerie,1.0,101,20cc80rnd,050un,medium,1
Möbel & Wohnen | Spielzeug & Baby,0.7,81,20cc80rnd,050un,medium,1
Elektronik & Computer | Werkzeug & Baumarkt,1.0,77,20cc80rnd,050un,medium,1
Kleidung & Accessoires | Spielzeug & Baby,0.0,72,20cc80rnd,050un,medium,1
Auto & Motorrad | Kleidung & Accessoires,0.0,71,20cc80rnd,050un,medium,1
Möbel & Wohnen | Sport & Freizeit,0.8,68,20cc80rnd,050un,medium,1
Kosmetik & Drogerie | Kosmetik & Drogerie,0.6363636363636364,66,20cc80rnd,050un,medium,1
Spielzeug & Baby | Spielzeug & Baby,0.75,62,20cc80rnd,050un,medium,1
Kosmetik & Drogerie | Möbel & Wohnen,0.6666666666666666,59,20cc80rnd,050un,medium,1
Gesundheit & Pflege | Möbel & Wohnen,1.0,44,20cc80rnd,050un,medium,1
Auto & Motorrad | Möbel & Wohnen,1.0,39,20cc80rnd,050un,medium,1
Sport & Freizeit | Sport & Freizeit,0.8235294117647058,39,20cc80rnd,050un,medium,1
Elektronik & Computer | Spielzeug & Baby,0.0,38,20cc80rnd,050un,medium,1
