model,classifier,seed,variant,precision,recall,f1,backbone,validation_file,validation_rows,validation_sha256,source_file
magellan,LogisticRegression,2,en_en,0.2226502311248074,0.8005540166204986,0.34840265220012057,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_en_en_magellan_pairs_formatted.csv
magellan,NaiveBayes,0,random,0.17297650130548303,0.7340720221606648,0.2799788695192816,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_random_magellan_pairs_formatted.csv
magellan,XGBoost,0,random,0.21974063400576369,0.8448753462603878,0.34877072612921667,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_random_magellan_pairs_formatted.csv
magellan,RandomForest,0,random,0.2019047619047619,0.8808864265927978,0.3285123966942149,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_random_magellan_pairs_formatted.csv
magellan,DecisionTree,0,random,0.1908256880733945,0.8642659279778393,0.312625250501002,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_random_magellan_pairs_formatted.csv
magellan,LinearSVC,0,random,0.21981424148606812,0.7867036011080333,0.34361766485178463,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_random_magellan_pairs_formatted.csv
magellan,LogisticRegression,0,random,0.22357723577235772,0.7617728531855956,0.34569453174104336,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_random_magellan_pairs_formatted.csv
magellan,NaiveBayes,1,random,0.17297650130548303,0.7340720221606648,0.2799788695192816,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_random_magellan_pairs_formatted.csv
magellan,XGBoost,1,random,0.22245762711864406,0.8725761772853186,0.3545301069217783,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_random_magellan_pairs_formatted.csv
magellan,RandomForest,1,random,0.2029262086513995,0.8836565096952909,0.33005690636316604,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_random_magellan_pairs_formatted.csv
magellan,DecisionTree,1,random,0.2037164487267722,0.8199445983379502,0.3263506063947078,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_random_magellan_pairs_formatted.csv
magellan,LinearSVC,1,random,0.21981424148606812,0.7867036011080333,0.34361766485178463,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_random_magellan_pairs_formatted.csv
magellan,LogisticRegression,1,random,0.22357723577235772,0.7617728531855956,0.34569453174104336,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_random_magellan_pairs_formatted.csv
magellan,NaiveBayes,2,random,0.17297650130548303,0.7340720221606648,0.2799788695192816,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_random_magellan_pairs_formatted.csv
magellan,XGBoost,2,random,0.22286541244573083,0.853185595567867,0.3534136546184739,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_random_magellan_pairs_formatted.csv
magellan,RandomForest,2,random,0.20445859872611466,0.889196675900277,0.3324702226825479,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_random_magellan_pairs_formatted.csv
magellan,DecisionTree,2,random,0.2020460358056266,0.8753462603878116,0.32831168831168833,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_random_magellan_pairs_formatted.csv
magellan,LinearSVC,2,random,0.21981424148606812,0.7867036011080333,0.34361766485178463,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_random_magellan_pairs_formatted.csv
magellan,LogisticRegression,2,random,0.22357723577235772,0.7617728531855956,0.34569453174104336,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_random_magellan_pairs_formatted.csv
r-supcon,,0,de_de,0.3365695792880259,0.8642659279778393,0.484472049689441,roberta-base,data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/r-supcon/80cc20-large/0/predict_cross_de_de_results.json
r-supcon,,0,de_en,0.33783783783783783,0.8310249307479224,0.4803843074459568,roberta-base,data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/r-supcon/80cc20-large/0/predict_cross_de_en_results.json
r-supcon,,0,en_de,0.3241695303550974,0.7839335180055401,0.4586709886547812,roberta-base,data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/r-supcon/80cc20-large/0/predict_cross_en_de_results.json
r-supcon,,0,en_en,0.28030954428202925,0.9030470914127424,0.42782152230971127,roberta-base,data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/r-supcon/80cc20-large/0/predict_cross_en_en_results.json
r-supcon,,0,random,0.3065173116089613,0.8337950138504155,0.4482501861504095,roberta-base,data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/r-supcon/80cc20-large/0/predict_cross_random_results.json
r-supcon,,1,de_de,0.33297872340425533,0.8670360110803325,0.4811683320522675,roberta-base,data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/r-supcon/80cc20-large/1/predict_cross_de_de_results.json
r-supcon,,1,de_en,0.33613445378151263,0.775623268698061,0.46901172529313234,roberta-base,data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/r-supcon/80cc20-large/1/predict_cross_de_en_results.json
r-supcon,,1,en_de,0.3333333333333333,0.778393351800554,0.46677740863787376,roberta-base,data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/r-supcon/80cc20-large/1/predict_cross_en_de_results.json
r-supcon,,1,en_en,0.26835236541598695,0.9113573407202216,0.41461877756773785,roberta-base,data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/r-supcon/80cc20-large/1/predict_cross_en_en_results.json
r-supcon,,1,random,0.31283138918345704,0.817174515235457,0.45245398773006135,roberta-base,data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/r-supcon/80cc20-large/1/predict_cross_random_results.json
r-supcon,,2,de_de,0.29775280898876405,0.8808864265927978,0.4450664800559832,roberta-base,data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/r-supcon/80cc20-large/2/predict_cross_de_de_results.json
r-supcon,,2,de_en,0.3237657864523536,0.7811634349030471,0.4577922077922078,roberta-base,data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/r-supcon/80cc20-large/2/predict_cross_de_en_results.json
r-supcon,,2,en_de,0.32086167800453513,0.7839335180055401,0.4553499597747385,roberta-base,data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/r-supcon/80cc20-large/2/predict_cross_en_de_results.json
r-supcon,,2,en_en,0.24471959213401312,0.9307479224376731,0.3875432525951557,roberta-base,data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/r-supcon/80cc20-large/2/predict_cross_en_en_results.json
r-supcon,,2,random,0.2929389312977099,0.850415512465374,0.43577004968062455,roberta-base,data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/r-supcon/80cc20-large/2/predict_cross_random_results.json
roberta,,0,de_de,0.43621399176954734,0.8808864265927978,0.5834862385321101,roberta-base,data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/roberta/80cc20-large/0/predict_cross_de_de_results.json
roberta,,0,de_en,0.3635077793493635,0.7119113573407202,0.4812734082397004,roberta-base,data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/roberta/80cc20-large/0/predict_cross_de_en_results.json
roberta,,0,en_de,0.3508557457212714,0.7950138504155124,0.4868532654792197,roberta-base,data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/roberta/80cc20-large/0/predict_cross_en_de_results.json
roberta,,0,en_en,0.3795180722891566,0.8725761772853186,0.5289672544080605,roberta-base,data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/roberta/80cc20-large/0/predict_cross_en_en_results.json
roberta,,0,random,0.3762755102040816,0.817174515235457,0.5152838427947598,roberta-base,data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/roberta/80cc20-large/0/predict_cross_random_results.json
roberta,,1,de_de,0.44505494505494503,0.8975069252077562,0.5950413223140496,roberta-base,data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/roberta/80cc20-large/1/predict_cross_de_de_results.json
roberta,,1,de_en,0.4005235602094241,0.8476454293628809,0.544,roberta-base,data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/roberta/80cc20-large/1/predict_cross_de_en_results.json
roberta,,1,en_de,0.3765586034912718,0.8365650969529086,0.5193465176268272,roberta-base,data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/roberta/80cc20-large/1/predict_cross_en_de_results.json
roberta,,1,en_en,0.416988416988417,0.8975069252077562,0.5694200351493849,roberta-base,data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/roberta/80cc20-large/1/predict_cross_en_en_results.json
roberta,,1,random,0.40711462450592883,0.8559556786703602,0.5517857142857143,roberta-base,data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/roberta/80cc20-large/1/predict_cross_random_results.json
roberta,,2,de_de,0.40024183796856105,0.9168975069252078,0.5572390572390572,roberta-base,data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/roberta/80cc20-large/2/predict_cross_de_de_results.json
roberta,,2,de_en,0.35451505016722407,0.8808864265927978,0.505564387917329,roberta-base,data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/roberta/80cc20-large/2/predict_cross_de_en_results.json
roberta,,2,en_de,0.3389261744966443,0.8393351800554016,0.4828685258964143,roberta-base,data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/roberta/80cc20-large/2/predict_cross_en_de_results.json
roberta,,2,en_en,0.33880903490759756,0.9141274238227147,0.4943820224719101,roberta-base,data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/roberta/80cc20-large/2/predict_cross_en_en_results.json
roberta,,2,random,0.3625,0.8836565096952909,0.5141015310233682,roberta-base,data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/roberta/80cc20-large/2/predict_cross_random_results.json
wordcooc,NaiveBayes,0,de_de,0.3626943005181347,0.3878116343490305,0.3748326639892905,n/a (binary word co-occurrence features),data/processed_cross_language/wordcooc/preprocessed_products80cc20rnd000un_valid_large_wordcooc.pkl.gz,4452,5eb2144d5a22e173709fd4151f1a609cb22f4d091960e344bfdc123ae9140223,results/generated/cross_language/wordcooc/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_wordcooc_preprocessed_products80cc20rnd050un_gs_de_de_wordcooc.csv
wordcooc,XGBoost,0,de_de,0.25,0.3407202216066482,0.28839390386869873,n/a (binary word co-occurrence features),data/processed_cross_language/wordcooc/preprocessed_products80cc20rnd000un_valid_large_wordcooc.pkl.gz,4452,5eb2144d5a22e173709fd4151f1a609cb22f4d091960e344bfdc123ae9140223,results/generated/cross_language/wordcooc/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_wordcooc_preprocessed_products80cc20rnd050un_gs_de_de_wordcooc.csv
wordcooc,RandomForest,0,de_de,0.25051334702258726,0.3379501385041551,0.28773584905660377,n/a (binary word co-occurrence features),data/processed_cross_language/wordcooc/preprocessed_products80cc20rnd000un_valid_large_wordcooc.pkl.gz,4452,5eb2144d5a22e173709fd4151f1a609cb22f4d091960e344bfdc123ae9140223,results/generated/cross_language/wordcooc/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_wordcooc_preprocessed_products80cc20rnd050un_gs_de_de_wordcooc.csv
wordcooc,DecisionTree,0,de_de,0.20860927152317882,0.1745152354570637,0.19004524886877827,n/a (binary word co-occurrence features),data/processed_cross_language/wordcooc/preprocessed_products80cc20rnd000un_valid_large_wordcooc.pkl.gz,4452,5eb2144d5a22e173709fd4151f1a609cb22f4d091960e344bfdc123ae9140223,results/generated/cross_language/wordcooc/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_wordcooc_preprocessed_products80cc20rnd050un_gs_de_de_wordcooc.csv
wordcooc,LinearSVC,0,de_de,0.38716814159292035,0.48476454293628807,0.43050430504305043,n/a (binary word co-occurrence features),data/processed_cross_language/wordcooc/preprocessed_products80cc20rnd000un_valid_large_wordcooc.pkl.gz,4452,5eb2144d5a22e173709fd4151f1a609cb22f4d091960e344bfdc123ae9140223,results/generated/cross_language/wordcooc/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_wordcooc_preprocessed_products80cc20rnd050un_gs_de_de_wordcooc.csv
wordcooc,LogisticRegression,0,de_de,0.39816933638443935,0.481994459833795,0.43609022556390975,n/a (binary word co-occurrence features),data/processed_cross_language/wordcooc/preprocessed_products80cc20rnd000un_valid_large_wordcooc.pkl.gz,4452,5eb2144d5a22e173709fd4151f1a609cb22f4d091960e344bfdc123ae9140223,results/generated/cross_language/wordcooc/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_wordcooc_preprocessed_products80cc20rnd050un_gs_de_de_wordcooc.csv
wordcooc,NaiveBayes,1,de_de,0.3626943005181347,0.3878116343490305,0.3748326639892905,n/a (binary word co-occurrence features),data/processed_cross_language/wordcooc/preprocessed_products80cc20rnd000un_valid_large_wordcooc.pkl.gz,4452,5eb2144d5a22e173709fd4151f1a609cb22f4d091960e344bfdc123ae9140223,results/generated/cross_language/wordcooc/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_wordcooc_preprocessed_products80cc20rnd050un_gs_de_de_wordcooc.csv
wordcooc,XGBoost,1,de_de,0.271264367816092,0.3268698060941828,0.2964824120603015,n/a (binary word co-occurrence features),data/processed_cross_language/wordcooc/preprocessed_products80cc20rnd000un_valid_large_wordcooc.pkl.gz,4452,5eb2144d5a22e173709fd4151f1a609cb22f4d091960e344bfdc123ae9140223,results/generated/cross_language/wordcooc/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_wordcooc_preprocessed_products80cc20rnd050un_gs_de_de_wordcooc.csv
wordcooc,RandomForest,1,de_de,0.3113207547169811,0.2742382271468144,0.2916053019145803,n/a (binary word co-occurrence features),data/processed_cross_language/wordcooc/preprocessed_products80cc20rnd000un_valid_large_wordcooc.pkl.gz,4452,5eb2144d5a22e173709fd4151f1a609cb22f4d091960e344bfdc123ae9140223,results/generated/cross_language/wordcooc/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_wordcooc_preprocessed_products80cc20rnd050un_gs_de_de_wordcooc.csv
wordcooc,DecisionTree,1,de_de,0.20860927152317882,0.1745152354570637,0.19004524886877827,n/a (binary word co-occurrence features),data/processed_cross_language/wordcooc/preprocessed_products80cc20rnd000un_valid_large_wordcooc.pkl.gz,4452,5eb2144d5a22e173709fd4151f1a609cb22f4d091960e344bfdc123ae9140223,results/generated/cross_language/wordcooc/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_wordcooc_preprocessed_products80cc20rnd050un_gs_de_de_wordcooc.csv
wordcooc,LinearSVC,1,de_de,0.38716814159292035,0.48476454293628807,0.43050430504305043,n/a (binary word co-occurrence features),data/processed_cross_language/wordcooc/preprocessed_products80cc20rnd000un_valid_large_wordcooc.pkl.gz,4452,5eb2144d5a22e173709fd4151f1a609cb22f4d091960e344bfdc123ae9140223,results/generated/cross_language/wordcooc/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_wordcooc_preprocessed_products80cc20rnd050un_gs_de_de_wordcooc.csv
wordcooc,LogisticRegression,1,de_de,0.39816933638443935,0.481994459833795,0.43609022556390975,n/a (binary word co-occurrence features),data/processed_cross_language/wordcooc/preprocessed_products80cc20rnd000un_valid_large_wordcooc.pkl.gz,4452,5eb2144d5a22e173709fd4151f1a609cb22f4d091960e344bfdc123ae9140223,results/generated/cross_language/wordcooc/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_wordcooc_preprocessed_products80cc20rnd050un_gs_de_de_wordcooc.csv
wordcooc,NaiveBayes,2,de_de,0.3626943005181347,0.3878116343490305,0.3748326639892905,n/a (binary word co-occurrence features),data/processed_cross_language/wordcooc/preprocessed_products80cc20rnd000un_valid_large_wordcooc.pkl.gz,4452,5eb2144d5a22e173709fd4151f1a609cb22f4d091960e344bfdc123ae9140223,results/generated/cross_language/wordcooc/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_wordcooc_preprocessed_products80cc20rnd050un_gs_de_de_wordcooc.csv
wordcooc,XGBoost,2,de_de,0.24796747967479674,0.3379501385041551,0.28604923798358733,n/a (binary word co-occurrence features),data/processed_cross_language/wordcooc/preprocessed_products80cc20rnd000un_valid_large_wordcooc.pkl.gz,4452,5eb2144d5a22e173709fd4151f1a609cb22f4d091960e344bfdc123ae9140223,results/generated/cross_language/wordcooc/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_wordcooc_preprocessed_products80cc20rnd050un_gs_de_de_wordcooc.csv
wordcooc,RandomForest,2,de_de,0.28125,0.29916897506925205,0.28993288590604027,n/a (binary word co-occurrence features),data/processed_cross_language/wordcooc/preprocessed_products80cc20rnd000un_valid_large_wordcooc.pkl.gz,4452,5eb2144d5a22e173709fd4151f1a609cb22f4d091960e344bfdc123ae9140223,results/generated/cross_language/wordcooc/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_wordcooc_preprocessed_products80cc20rnd050un_gs_de_de_wordcooc.csv
wordcooc,DecisionTree,2,de_de,0.20462046204620463,0.17174515235457063,0.18674698795180722,n/a (binary word co-occurrence features),data/processed_cross_language/wordcooc/preprocessed_products80cc20rnd000un_valid_large_wordcooc.pkl.gz,4452,5eb2144d5a22e173709fd4151f1a609cb22f4d091960e344bfdc123ae9140223,results/generated/cross_language/wordcooc/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_wordcooc_preprocessed_products80cc20rnd050un_gs_de_de_wordcooc.csv
