dataset,threshold,count,precision,recall,f1
medium_products20cc80rnd100un_DecisionTree_1,0.87,197,0.4720812182741117,1.0,0.6413793103448275
small_products20cc80rnd000un_LogisticRegression_2,0.995,18,0.8888888888888888,1.0,0.9411764705882353
medium_products50cc50rnd100un_RandomForest_3,0.93,8,0.875,1.0,0.9333333333333333
medium_products80cc20rnd100un_DecisionTree_1,0.905,277,0.2851985559566787,1.0,0.4438202247191011
large_products20cc80rnd000un_XGBoost_2,0.99,31,0.9032258064516129,1.0,0.9491525423728814
small_products20cc80rnd100un_DecisionTree_1,0.9550000000000001,118,0.4661016949152542,1.0,0.6358381502890174
large_products80cc20rnd100un_RandomForest_2,0.8300000000000001,124,0.3629032258064516,1.0,0.5325443786982249
large_products50cc50rnd100un_NaiveBayes_1,0.995,1130,0.21858407079646017,1.0,0.3587509077705156
medium_products50cc50rnd000un_DecisionTree_3,0.715,354,0.2966101694915254,1.0,0.45751633986928103
medium_products50cc50rnd100un_XGBoost_1,0.975,11,1.0,1.0,1.0
large_products80cc20rnd050un_XGBoost_2,0.985,6,0.8333333333333334,1.0,0.9090909090909091
large_products80cc20rnd050un_NaiveBayes_2,0.20500000000000002,1657,0.1780325890162945,1.0,0.30225409836065575
medium_products80cc20rnd050un_LogisticRegression_2,0.97,3,1.0,1.0,1.0
small_products80cc20rnd050un_XGBoost_1,0.96,6,0.5,1.0,0.6666666666666666
medium_products80cc20rnd000un_LogisticRegression_1,0.9,67,0.373134328358209,1.0,0.5434782608695652
small_products20cc80rnd100un_LogisticRegression_2,0.985,107,0.5514018691588785,1.0,0.7108433734939759
large_products50cc50rnd000un_NaiveBayes_2,0.995,923,0.24485373781148428,1.0,0.39338555265448216
medium_products80cc20rnd050un_NaiveBayes_3,0.115,1670,0.1784431137724551,1.0,0.30284552845528456
medium_products80cc20rnd050un_RandomForest_1,0.805,7,0.8571428571428571,1.0,0.9230769230769231
small_products20cc80rnd100un_NaiveBayes_1,1.0,335,0.3283582089552239,1.0,0.4943820224719101
medium_products80cc20rnd000un_LinearSVC_2,0.6900000000000001,83,0.37349397590361444,1.0,0.543859649122807
small_products20cc80rnd000un_DecisionTree_2,0.98,58,0.5,1.0,0.6666666666666666
medium_products50cc50rnd100un_DecisionTree_1,0.735,544,0.3161764705882353,1.0,0.48044692737430167
medium_products50cc50rnd100un_NaiveBayes_3,0.995,1097,0.22060164083865086,1.0,0.3614637789395071
small_products20cc80rnd000un_XGBoost_2,0.99,1,1.0,1.0,1.0
medium_products80cc20rnd050un_LogisticRegression_1,0.97,3,1.0,1.0,1.0
large_products80cc20rnd100un_NaiveBayes_1,0.9450000000000001,1445,0.16332179930795848,1.0,0.280785246876859
medium_products50cc50rnd100un_LogisticRegression_3,0.93,152,0.5,1.0,0.6666666666666666
medium_products80cc20rnd100un_XGBoost_3,0.98,15,0.5333333333333333,1.0,0.6956521739130435
small_products50cc50rnd000un_LogisticRegression_1,0.98,11,0.8181818181818182,1.0,0.9
small_products50cc50rnd050un_DecisionTree_3,0.77,107,0.34579439252336447,1.0,0.5138888888888888
large_products80cc20rnd100un_XGBoost_1,0.99,2,0.5,1.0,0.6666666666666666
medium_products50cc50rnd000un_XGBoost_1,0.96,9,0.8888888888888888,1.0,0.9411764705882353
small_products50cc50rnd100un_DecisionTree_2,0.98,31,0.3870967741935484,1.0,0.5581395348837209
medium_products20cc80rnd100un_LinearSVC_3,0.89,2,1.0,1.0,1.0
large_products50cc50rnd100un_LogisticRegression_3,0.98,12,0.5833333333333334,1.0,0.7368421052631579
medium_products80cc20rnd000un_XGBoost_3,0.99,4,1.0,1.0,1.0
medium_products80cc20rnd050un_DecisionTree_3,0.935,118,0.2627118644067797,1.0,0.4161073825503356
small_products20cc80rnd100un_LinearSVC_3,0.9400000000000001,2,1.0,1.0,1.0
medium_products80cc20rnd000un_DecisionTree_3,0.66,364,0.23901098901098902,1.0,0.3858093126385809
small_products50cc50rnd100un_NaiveBayes_1,1.0,201,0.23880597014925373,1.0,0.3855421686746988
large_products80cc20rnd100un_RandomForest_1,1.0,1,1.0,1.0,1.0
large_products80cc20rnd000un_RandomForest_3,0.905,11,0.8181818181818182,1.0,0.9
medium_products80cc20rnd100un_XGBoost_2,0.91,10,0.6,1.0,0.75
small_products50cc50rnd050un_NaiveBayes_2,0.99,1073,0.23671947809878843,1.0,0.38281838733986434
medium_products50cc50rnd000un_LinearSVC_1,0.77,14,0.8571428571428571,1.0,0.9230769230769231
small_products80cc20rnd050un_LinearSVC_2,0.775,8,0.5,1.0,0.6666666666666666
large_products80cc20rnd000un_RandomForest_1,0.915,9,0.8888888888888888,1.0,0.9411764705882353
small_products80cc20rnd000un_NaiveBayes_2,1.0,3,0.3333333333333333,1.0,0.5
small_products80cc20rnd000un_XGBoost_1,0.975,2,1.0,1.0,1.0
small_products80cc20rnd050un_LinearSVC_3,0.775,8,0.5,1.0,0.6666666666666666
medium_products50cc50rnd000un_RandomForest_2,0.835,18,0.8333333333333334,1.0,0.9090909090909091
medium_products50cc50rnd100un_XGBoost_2,0.97,7,0.8571428571428571,1.0,0.9230769230769231
medium_products80cc20rnd000un_LinearSVC_1,0.6900000000000001,83,0.37349397590361444,1.0,0.543859649122807
large_products20cc80rnd050un_RandomForest_1,0.96,28,0.8571428571428571,1.0,0.9230769230769231
medium_products50cc50rnd050un_XGBoost_1,0.975,9,0.8888888888888888,1.0,0.9411764705882353
small_products80cc20rnd050un_DecisionTree_1,0.9550000000000001,113,0.2831858407079646,1.0,0.4413793103448276
large_products50cc50rnd050un_RandomForest_2,0.91,20,0.85,1.0,0.918918918918919
large_products20cc80rnd050un_XGBoost_3,0.995,22,1.0,1.0,1.0
large_products20cc80rnd000un_RandomForest_3,0.965,29,0.8620689655172413,1.0,0.9259259259259259
large_products80cc20rnd100un_DecisionTree_3,0.8200000000000001,493,0.23935091277890466,1.0,0.3862520458265139
medium_products20cc80rnd050un_RandomForest_2,0.895,33,0.8484848484848485,1.0,0.9180327868852459
medium_products20cc80rnd100un_NaiveBayes_2,1.0,268,0.33955223880597013,1.0,0.5069637883008357
small_products80cc20rnd000un_NaiveBayes_1,1.0,3,0.3333333333333333,1.0,0.5
small_products20cc80rnd100un_LinearSVC_2,0.9400000000000001,2,1.0,1.0,1.0
small_products50cc50rnd000un_XGBoost_2,0.97,10,0.5,1.0,0.6666666666666666
large_products80cc20rnd000un_NaiveBayes_3,0.965,1142,0.18388791593695272,1.0,0.3106508875739645
medium_products20cc80rnd100un_LinearSVC_2,0.89,2,1.0,1.0,1.0
medium_products50cc50rnd050un_LinearSVC_2,0.855,1,1.0,1.0,1.0
large_products80cc20rnd100un_LinearSVC_2,0.81,2,1.0,1.0,1.0
small_products20cc80rnd100un_RandomForest_1,0.98,1,1.0,1.0,1.0
large_products80cc20rnd050un_DecisionTree_2,0.8250000000000001,582,0.24398625429553264,1.0,0.39226519337016574
large_products50cc50rnd100un_DecisionTree_1,0.985,67,0.373134328358209,1.0,0.5434782608695652
large_products20cc80rnd050un_RandomForest_2,0.9550000000000001,33,0.8181818181818182,1.0,0.9
small_products50cc50rnd100un_XGBoost_2,0.96,37,0.5675675675675675,1.0,0.7241379310344828
small_products80cc20rnd050un_LinearSVC_1,0.775,8,0.5,1.0,0.6666666666666666
large_products50cc50rnd050un_DecisionTree_2,0.925,241,0.34439834024896265,1.0,0.5123456790123457
small_products80cc20rnd100un_DecisionTree_1,0.925,392,0.24744897959183673,1.0,0.3967280163599182
small_products20cc80rnd000un_NaiveBayes_3,1.0,179,0.43575418994413406,1.0,0.6070038910505836
large_products50cc50rnd000un_XGBoost_3,0.975,15,0.8666666666666667,1.0,0.9285714285714286
large_products80cc20rnd100un_DecisionTree_1,0.78,793,0.19798234552332913,1.0,0.33052631578947367
medium_products50cc50rnd000un_XGBoost_2,0.975,1,1.0,1.0,1.0
small_products20cc80rnd100un_RandomForest_2,0.935,8,0.875,1.0,0.9333333333333333
small_products80cc20rnd050un_DecisionTree_3,0.925,18,0.2777777777777778,1.0,0.43478260869565216
large_products50cc50rnd000un_LogisticRegression_2,0.9550000000000001,23,0.8260869565217391,1.0,0.9047619047619048
medium_products20cc80rnd050un_NaiveBayes_3,1.0,194,0.42783505154639173,1.0,0.5992779783393501
small_products80cc20rnd000un_LogisticRegression_2,0.915,108,0.3611111111111111,1.0,0.5306122448979592
medium_products20cc80rnd050un_XGBoost_2,0.97,33,0.8484848484848485,1.0,0.9180327868852459
small_products50cc50rnd100un_RandomForest_1,0.9450000000000001,1,1.0,1.0,1.0
small_products20cc80rnd050un_RandomForest_1,0.9450000000000001,8,0.875,1.0,0.9333333333333333
large_products20cc80rnd100un_XGBoost_1,0.995,15,0.8666666666666667,1.0,0.9285714285714286
small_products80cc20rnd000un_LinearSVC_1,0.7000000000000001,135,0.37777777777777777,1.0,0.5483870967741935
large_products80cc20rnd050un_NaiveBayes_1,0.20500000000000002,1657,0.1780325890162945,1.0,0.30225409836065575
medium_products50cc50rnd050un_NaiveBayes_3,0.975,1017,0.24188790560471976,1.0,0.38954869358669836
large_products20cc80rnd100un_LinearSVC_3,0.865,1,1.0,1.0,1.0
medium_products80cc20rnd050un_DecisionTree_1,0.755,331,0.2809667673716012,1.0,0.4386792452830189
large_products20cc80rnd100un_RandomForest_2,1.0,7,0.8571428571428571,1.0,0.9230769230769231
medium_products80cc20rnd100un_NaiveBayes_3,0.8250000000000001,1512,0.16203703703703703,1.0,0.2788844621513944
small_products80cc20rnd000un_RandomForest_2,0.9,3,0.6666666666666666,1.0,0.8
small_products80cc20rnd000un_XGBoost_3,0.97,3,1.0,1.0,1.0
medium_products20cc80rnd050un_DecisionTree_3,0.88,148,0.5135135135135135,1.0,0.6785714285714286
small_products80cc20rnd100un_RandomForest_2,0.895,5,0.4,1.0,0.5714285714285714
large_products80cc20rnd100un_DecisionTree_2,0.8250000000000001,567,0.2345679012345679,1.0,0.38
large_products80cc20rnd000un_NaiveBayes_1,0.965,1142,0.18388791593695272,1.0,0.3106508875739645
small_products80cc20rnd000un_RandomForest_3,0.87,132,0.32575757575757575,1.0,0.49142857142857144
large_products50cc50rnd100un_LinearSVC_3,0.84,1,1.0,1.0,1.0
small_products80cc20rnd100un_LogisticRegression_2,0.98,3,0.6666666666666666,1.0,0.8
large_products50cc50rnd100un_LinearSVC_2,0.84,1,1.0,1.0,1.0
large_products80cc20rnd000un_LinearSVC_2,0.655,194,0.39690721649484534,1.0,0.5682656826568265
small_products20cc80rnd050un_LogisticRegression_2,0.995,25,0.72,1.0,0.8372093023255814
small_products20cc80rnd000un_DecisionTree_1,0.9550000000000001,77,0.5194805194805194,1.0,0.6837606837606838
medium_products20cc80rnd050un_DecisionTree_1,0.88,150,0.5133333333333333,1.0,0.6784140969162996
small_products50cc50rnd100un_LinearSVC_2,0.8300000000000001,9,0.6666666666666666,1.0,0.8
large_products50cc50rnd050un_RandomForest_1,0.91,16,0.875,1.0,0.9333333333333333
large_products20cc80rnd100un_LogisticRegression_2,0.995,6,0.6666666666666666,1.0,0.8
medium_products80cc20rnd050un_LogisticRegression_3,0.97,3,1.0,1.0,1.0
large_products20cc80rnd000un_DecisionTree_1,0.96,139,0.4316546762589928,1.0,0.6030150753768844
large_products20cc80rnd100un_LogisticRegression_3,0.995,6,0.6666666666666666,1.0,0.8
medium_products50cc50rnd100un_LinearSVC_3,0.855,1,1.0,1.0,1.0
large_products20cc80rnd050un_LinearSVC_3,0.795,37,0.8378378378378378,1.0,0.9117647058823529
large_products20cc80rnd000un_DecisionTree_3,0.925,331,0.4199395770392749,1.0,0.5914893617021276
medium_products20cc80rnd000un_LogisticRegression_2,0.98,44,0.8409090909090909,1.0,0.9135802469135802
large_products80cc20rnd100un_RandomForest_3,0.8200000000000001,125,0.36,1.0,0.5294117647058824
large_products80cc20rnd000un_DecisionTree_1,0.985,104,0.25,1.0,0.4
medium_products20cc80rnd050un_LogisticRegression_3,0.995,5,0.8,1.0,0.8888888888888888
medium_products50cc50rnd100un_LogisticRegression_1,0.93,152,0.5,1.0,0.6666666666666666
medium_products20cc80rnd100un_XGBoost_3,0.96,14,0.7142857142857143,1.0,0.8333333333333334
small_products20cc80rnd000un_RandomForest_2,0.92,23,0.8260869565217391,1.0,0.9047619047619048
small_products20cc80rnd050un_DecisionTree_1,0.9550000000000001,99,0.48484848484848486,1.0,0.6530612244897959
medium_products50cc50rnd000un_NaiveBayes_3,0.995,849,0.24499411071849234,1.0,0.3935666982024598
large_products50cc50rnd050un_LinearSVC_3,0.8150000000000001,5,0.8,1.0,0.8888888888888888
large_products50cc50rnd000un_RandomForest_2,0.895,27,0.8518518518518519,1.0,0.92
large_products20cc80rnd050un_DecisionTree_2,0.915,361,0.3767313019390582,1.0,0.5472837022132797
medium_products20cc80rnd000un_RandomForest_3,0.88,30,0.8333333333333334,1.0,0.9090909090909091
small_products50cc50rnd050un_LogisticRegression_3,0.995,3,0.6666666666666666,1.0,0.8
medium_products50cc50rnd050un_LogisticRegression_2,0.995,1,1.0,1.0,1.0
small_products80cc20rnd000un_NaiveBayes_3,1.0,3,0.3333333333333333,1.0,0.5
small_products50cc50rnd100un_RandomForest_2,0.9400000000000001,2,1.0,1.0,1.0
small_products80cc20rnd100un_DecisionTree_2,0.51,856,0.21728971962616822,1.0,0.3570057581573896
large_products50cc50rnd050un_LinearSVC_1,0.8150000000000001,5,0.8,1.0,0.8888888888888888
small_products80cc20rnd100un_NaiveBayes_1,0.985,1499,0.16077384923282187,1.0,0.2770114942528736
medium_products80cc20rnd100un_LinearSVC_3,0.79,3,0.6666666666666666,1.0,0.8
small_products80cc20rnd050un_RandomForest_1,0.905,1,1.0,1.0,1.0
medium_products80cc20rnd000un_NaiveBayes_1,0.9500000000000001,1115,0.18295964125560538,1.0,0.30932524639878695
medium_products20cc80rnd050un_DecisionTree_2,0.88,150,0.5066666666666667,1.0,0.672566371681416
small_products50cc50rnd050un_RandomForest_2,0.93,5,1.0,1.0,1.0
small_products50cc50rnd050un_LinearSVC_2,0.8300000000000001,10,0.6,1.0,0.75
large_products20cc80rnd000un_NaiveBayes_3,1.0,142,0.4014084507042254,1.0,0.5728643216080402
small_products50cc50rnd050un_XGBoost_3,0.99,1,1.0,1.0,1.0
medium_products80cc20rnd000un_RandomForest_3,0.81,11,0.8181818181818182,1.0,0.9
small_products80cc20rnd100un_NaiveBayes_2,0.985,1499,0.16077384923282187,1.0,0.2770114942528736
small_products20cc80rnd050un_NaiveBayes_2,1.0,240,0.4125,1.0,0.584070796460177
medium_products80cc20rnd100un_NaiveBayes_2,0.8250000000000001,1512,0.16203703703703703,1.0,0.2788844621513944
medium_products50cc50rnd050un_DecisionTree_1,0.9500000000000001,106,0.3584905660377358,1.0,0.5277777777777778
large_products50cc50rnd100un_DecisionTree_3,0.985,68,0.38235294117647056,1.0,0.5531914893617021
medium_products80cc20rnd050un_LinearSVC_2,0.785,2,1.0,1.0,1.0
small_products50cc50rnd050un_RandomForest_1,0.925,9,0.8888888888888888,1.0,0.9411764705882353
medium_products20cc80rnd050un_NaiveBayes_1,1.0,194,0.42783505154639173,1.0,0.5992779783393501
small_products20cc80rnd050un_XGBoost_2,0.96,163,0.5276073619631901,1.0,0.6907630522088354
medium_products20cc80rnd000un_XGBoost_2,0.96,42,0.7857142857142857,1.0,0.88
large_products20cc80rnd100un_LinearSVC_2,0.865,1,1.0,1.0,1.0
medium_products80cc20rnd100un_RandomForest_2,0.98,1,1.0,1.0,1.0
small_products20cc80rnd050un_LinearSVC_1,0.89,3,1.0,1.0,1.0
small_products80cc20rnd000un_LogisticRegression_3,0.915,108,0.3611111111111111,1.0,0.5306122448979592
medium_products80cc20rnd050un_NaiveBayes_2,0.115,1670,0.1784431137724551,1.0,0.30284552845528456
small_products50cc50rnd050un_LinearSVC_1,0.8300000000000001,10,0.6,1.0,0.75
large_products50cc50rnd100un_RandomForest_3,0.905,14,0.8571428571428571,1.0,0.9230769230769231
large_products20cc80rnd000un_XGBoost_1,0.99,33,0.8181818181818182,1.0,0.9
medium_products80cc20rnd050un_DecisionTree_2,0.755,330,0.2787878787878788,1.0,0.43601895734597157
medium_products20cc80rnd050un_LogisticRegression_1,0.995,5,0.8,1.0,0.8888888888888888
small_products20cc80rnd000un_NaiveBayes_1,1.0,179,0.43575418994413406,1.0,0.6070038910505836
large_products50cc50rnd000un_RandomForest_1,0.91,17,0.8235294117647058,1.0,0.9032258064516129
medium_products50cc50rnd000un_NaiveBayes_2,0.995,849,0.24499411071849234,1.0,0.3935666982024598
large_products80cc20rnd100un_LogisticRegression_1,0.98,2,1.0,1.0,1.0
medium_products20cc80rnd050un_LinearSVC_1,0.805,34,0.8235294117647058,1.0,0.9032258064516129
large_products20cc80rnd050un_DecisionTree_3,0.915,361,0.3767313019390582,1.0,0.5472837022132797
small_products50cc50rnd050un_NaiveBayes_1,0.99,1073,0.23671947809878843,1.0,0.38281838733986434
small_products20cc80rnd050un_XGBoost_1,0.985,1,1.0,1.0,1.0
large_products80cc20rnd000un_RandomForest_2,0.925,8,0.875,1.0,0.9333333333333333
small_products20cc80rnd100un_NaiveBayes_2,1.0,335,0.3283582089552239,1.0,0.4943820224719101
small_products50cc50rnd100un_LogisticRegression_2,0.985,18,0.5555555555555556,1.0,0.7142857142857143
small_products80cc20rnd050un_XGBoost_3,0.925,96,0.34375,1.0,0.5116279069767442
large_products20cc80rnd000un_DecisionTree_2,0.925,331,0.4229607250755287,1.0,0.5944798301486199
small_products50cc50rnd100un_NaiveBayes_2,1.0,201,0.23880597014925373,1.0,0.3855421686746988
large_products50cc50rnd050un_LinearSVC_2,0.8150000000000001,5,0.8,1.0,0.8888888888888888
large_products50cc50rnd100un_LogisticRegression_1,0.98,12,0.5833333333333334,1.0,0.7368421052631579
large_products50cc50rnd050un_RandomForest_3,0.905,17,0.8235294117647058,1.0,0.9032258064516129
small_products80cc20rnd100un_NaiveBayes_3,0.985,1499,0.16077384923282187,1.0,0.2770114942528736
large_products20cc80rnd050un_XGBoost_2,0.99,36,0.8611111111111112,1.0,0.9253731343283582
medium_products80cc20rnd000un_NaiveBayes_3,0.9500000000000001,1115,0.18295964125560538,1.0,0.30932524639878695
large_products20cc80rnd100un_XGBoost_3,0.995,18,0.9444444444444444,1.0,0.9714285714285714
medium_products50cc50rnd100un_NaiveBayes_1,0.995,1097,0.22060164083865086,1.0,0.3614637789395071
large_products80cc20rnd100un_XGBoost_3,0.995,2,0.5,1.0,0.6666666666666666
large_products80cc20rnd000un_DecisionTree_3,0.985,62,0.3387096774193548,1.0,0.5060240963855421
